,trafficType,trafficNum,startEndStation,trainPath,trafficTime,detail,evidenceDocUrl,updateTime
1510,火车,G185,"[""济南西"",""潍坊""]","[""北京南"",""沧州西"",""济南西"",""济南"",""淄博"",""昌乐"",""潍坊"",""青岛""]",2020-01-20,5号车厢,http://www.jinan.gov.cn/art/2020/1/31/art_1861_3903123.html,2020-02-18 22:21
1511,火车,G6922,"[""泰安"",""济南西""]","[""泰安"",""济南西"",""济南东"",""邹平"",""淄博北"",""潍坊北"",""高密北"",""胶州北"",""青岛北""]",2020-01-20,5号车厢,http://www.jinan.gov.cn/art/2020/1/31/art_1861_3903123.html,2020-02-18 22:21
1512,火车,G2666,"[""济南"",""上海""]","[""青岛北"",""胶州北"",""潍坊北"",""青州市北"",""淄博北"",""邹平"",""济南东"",""济南西"",""泰安"",""徐州东"",""宿州东"",""南京南"",""镇江南"",""常州北"",""苏州北"",""上海虹桥""]",2020-01-20,15号车厢,http://www.jinan.gov.cn/art/2020/2/2/art_1861_3911066.html,2020-02-18 22:21
1513,汽车,贵F06727,"[""毕节高铁站"",""威宁""]","[""毕节高铁站"",""威宁""]",2020-01-20,,https://m.weibo.cn/status/4469118386768368?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-18 22:21
1514,火车,T152,"[""广州"",""南京""]","[""广州"",""英德"",""韶关东"",""郴州"",""衡阳"",""株洲"",""萍乡"",""新余"",""鹰潭"",""景德镇"",""黄山"",""绩溪县"",""宣城"",""芜湖"",""马鞍山"",""南京"",""扬州"",""泰州""]",2020-01-20,,https://m.weibo.cn/status/4469640241666959?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-18 22:21
1515,航班,SC1147,"[""重庆"",""济南""]","[""重庆"",""济南""]",2020-01-20,,http://www.dazu.gov.cn/dzyw/zwyw/content_403106,2020-02-18 22:21
1516,航班,MU2068,"[""合肥"",""乌鲁木齐""]","[""合肥"",""乌鲁木齐""]",2020-01-20,,http://www.bingtuannet.com/c/2020-02-02/7322738.shtml,2020-02-18 22:21
1517,火车,D2373,"[""汉口"",""恩施""]","[""南京南"",""合肥南"",""六安"",""涪陵北"",""长寿北"",""重庆北"",""合川"",""潼南"",""遂宁"",""成都东""]",2020-01-20,,https://mp.weixin.qq.com/s?__biz=MzI0MTIxMDM1OA==&mid=2650583983&idx=2&sn=fbb9b1fa1dc770bcc0a59ae47af6d1c9,2020-02-18 22:21
1518,火车,D3158,"[""武汉"",""海安""]","[""汉口"",""红安西"",""金寨"",""六安"",""合肥南"",""全椒"",""扬州"",""泰州"",""海安"",""如皋"",""南通""]",2020-01-20,,https://m.weibo.cn/1300949834/4467081007333460,2020-02-18 22:21
1519,火车,D782,"[""哈尔滨"",""依兰县""]","[""杭州"",""上海虹桥"",""苏州"",""无锡"",""常州"",""南京"",""徐州"",""连云港"",""赣榆"",""岚山西"",""日照西"",""董家口"",""青岛西"",""青岛北""]",2020-01-20,5号车厢,http://www.hljbeilin.gov.cn/news/ShowArticle.asp?ArticleID=13220,2020-02-18 22:21
1520,航班,CZ3341,"[""武汉"",""海口""]","[""武汉"",""海口""]",2020-01-20,,https://m.weibo.cn/5013553037/4469765827610266,2020-02-18 22:21
1521,汽车,鄂ARJ888,"[""汉口青年路"",""丹江""]","[""汉口青年路"",""丹江""]",2020-01-20,,https://mp.weixin.qq.com/s/vAP7K76x6btaGWiGgA8RlQ,2020-02-18 22:21
1522,火车,C7455,"[""美兰"",""三亚""]","[""三亚"",""凤凰机场"",""崖州"",""乐东"",""黄流"",""金月湾"",""东方"",""棋子湾"",""白马井"",""银滩"",""临高南"",""福山镇"",""老城镇"",""海口东"",""美兰"",""琼海"",""万宁"",""陵水"",""三  亚""]",2020-01-20,2号车厢,http://ex.chinadaily.com.cn/exchange/partners/82/rss/channel/cn/columns/j3u3t6/stories/WS5e3ea92ba3107bb6b579e0db.html,2020-02-18 22:21
1523,公交,淮安1路,"[""汽车客运南站"",""淮海广场站""]","[""汽车客运南站"",""淮海广场站""]",2020-01-20,18:30,https://mp.weixin.qq.com/s/QwW-r4jKt_dzFN7iERTZXw,2020-02-18 22:21
1524,公交,鲁LD6682,"[""于里镇驻地"",""县城电厂路站""]","[""于里镇驻地"",""县城电厂路站""]",2020-01-20,10:24,https://mp.weixin.qq.com/s?__biz=MzU4NDE3MDM3Ng==&mid=2247491903&idx=1&sn=86e84533016bfd69b1b51f07d0c0dfab,2020-02-18 22:21
1525,公交,鲁LD3166,"[""百货大楼站"",""火车站""]","[""百货大楼站"",""火车站""]",2020-01-20,12:59,https://mp.weixin.qq.com/s?__biz=MzU4NDE3MDM3Ng==&mid=2247491903&idx=1&sn=86e84533016bfd69b1b51f07d0c0dfab,2020-02-18 22:21
1526,公交,重庆248路,"[""南溪村1站"",""童家桥站""]","[""南溪村1站"",""童家桥站""]",2020-01-20,7:30左右,https://mp.weixin.qq.com/s/u5x_ZbqJJ-GBTDJ3UJiSdw,2020-02-18 22:21
1527,公交,冀EG2993,"[""邢台中心汽车站"",""唐尧公园""]","[""邢台中心汽车站"",""唐尧公园""]",2020-01-20,8:34,http://www.longyao.gov.cn/article_view.php?id=2497.html,2020-02-18 22:21
1528,公交,邢台14路,"[""邢台银行站"",""龙化村""]","[""邢台银行站"",""龙化村""]",2020-01-20,17:00,https://baijiahao.baidu.com/s?id=1657504820784735349&wfr=spider&for=pc,2020-02-18 22:21
1529,公交,邢台20路,"[""邢台东站"",""邢台银行站""]","[""邢台东站"",""邢台银行站""]",2020-01-20,16:30,https://baijiahao.baidu.com/s?id=1657504820784735349&wfr=spider&for=pc,2020-02-18 22:21
1530,火车,G294,"[""武汉"",""郑州""]","[""长沙南"",""汨罗东"",""岳阳东"",""信阳东"",""漯河西"",""郑州东"",""鹤壁东"",""安阳东"",""邯郸东"",""邢台东"",""石家庄"",""保定东"",""白洋淀"",""霸州西"",""胜芳"",""天津西"",""天津""]",2020-01-20,13号车厢,https://www.xyxww.com.cn/jhtml/xinyang/256478.html,2020-02-18 22:21
1531,航班,CZ3786,"[""武汉"",""贵阳""]","[""武汉"",""贵阳""]",2020-01-20,,https://m.weibo.cn/status/4470379961994735?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-18 22:21
1532,航班,CZ623,"[""北京"",""长春""]","[""北京"",""长春""]",2020-01-20,,http://www.jl.gov.cn/szfzt/jlzxd/tzgg/202002/t20200208_6829045.html,2020-02-18 22:21
1533,航班,CZ2830,"[""武汉"",""重庆""]","[""武汉"",""重庆""]",2020-01-20,,https://mp.weixin.qq.com/s/rUWpiqkjD80NAkHXtWqYsw,2020-02-18 22:21
1534,火车,D118,"["""",""长春""]","[""延吉西"",""安图西"",""敦化"",""蛟河西"",""吉林"",""长春"",""德惠西"",""双城北"",""哈尔滨西""]",2020-01-20,5号车厢,http://www.jl.gov.cn/szfzt/jlzxd/tzgg/202002/t20200208_6829045.html,2020-02-18 22:21
1535,火车,D2251,"[""武汉"",""重庆""]","[""汉口"",""天门南"",""潜江"",""荆州"",""枝江北"",""宜昌东"",""建始"",""恩施"",""利川"",""丰都"",""长寿北"",""重庆北""]",2020-01-20,3号车厢,https://mp.weixin.qq.com/s/dc9iMX-UJm7k9UtH89mIvQ,2020-02-18 22:21
1536,火车,D630,"[""恩施"",""汉口""]","[""重庆北"",""丰都"",""石柱县"",""恩施"",""宜昌东"",""荆州""]",2020-01-20,,https://mp.weixin.qq.com/s/D1zhUKz8Gml2oaUXihm8Kw,2020-02-18 22:21
1537,火车,G8554,"[""重庆"",""成都""]","[""沙坪坝"",""资阳北"",""简阳南"",""成都东""]",2020-01-20,,https://mp.weixin.qq.com/s/rUWpiqkjD80NAkHXtWqYsw,2020-02-18 22:21
1538,火车,K2560,"[""赤峰"",""北京""]","[""赤峰南"",""隆化"",""北京""]",2020-01-20,6号车厢,https://news.html5.qq.com/share/714884605039251776,2020-02-18 22:21
1539,火车,K356,"[""武汉"",""利川""]","[""广州"",""韶关东"",""郴州"",""衡阳"",""株洲"",""长沙"",""岳阳"",""万州"",""梁平"",""开江"",""达州"",""渠县"",""广安"",""华蓥"",""重庆西""]",2020-01-20,17号车厢,https://mp.weixin.qq.com/s/bH7zB5H8lHfGR1VV9CcqAQ,2020-02-18 22:21
1540,火车,K5217,"[""北京"",""邯郸""]","[""北京西"",""保定"",""石家庄"",""邢台"",""邯郸""]",2020-01-20,4号车厢,https://weibo.com/2427989561/It67UaSfO?refer_flag=1001030103_&type=comment#_rnd1581060323481,2020-02-18 22:21
1541,汽车,皖H13086,"[""双港"",""安庆汽车南站""]","[""双港"",""安庆汽车南站""]",2020-01-20,,http://www.tongcheng.gov.cn/content/detail/5e3f76a77f8b9a6d781f1bc1.html,2020-02-18 22:21
1542,火车,G692,"[""武汉"",""太原""]","[""武汉"",""太原""]",2020-01-20,1号车厢,https://m.weibo.cn/status/4469719350476741?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-18 22:21
1543,火车,K4646,"[""渠县"",""开江""]","[""广州"",""韶关东"",""衡阳"",""娄底"",""怀化"",""重庆北"",""渠县"",""达州"",""开江"",""梁平""]",2020-01-20,7号车厢,https://mp.weixin.qq.com/s/_DWkRVmiNyne5Ui1k-l7TA,2020-02-18 22:21
1544,火车,K4602,"[""汉口"",""驻马店""]","[""汉口"",""广水"",""信阳"",""驻马店"",""漯河"",""临颍"",""许昌"",""长葛"",""郑州"",""新乡"",""鹤壁"",""汤阴"",""安阳"",""邯郸"",""石家庄"",""保定"",""北京西""]",2020-01-20,6号车厢,https://mp.weixin.qq.com/s/_DWkRVmiNyne5Ui1k-l7TA,2020-02-18 22:21
1545,航班,SC4826,"[""呼和浩特"",""天津滨海机场""]","[""呼和浩特"",""天津滨海机场""]",2020-01-20,,https://m.weibo.cn/status/4471655517076783?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-18 22:21
1546,火车,C5986,"[""贵阳北"",""毕节""]","[""贵阳北"",""毕节"",""兴文"",""宜宾西"",""眉山东"",""双流机场"",""成都南""]",2020-01-20,2号车厢,https://mp.weixin.qq.com/s/79gc1PkCXqvz4Fd73oNjeA,2020-02-18 22:21
1547,火车,G852,"[""武汉"",""天水南""]","[""武汉"",""信阳东"",""驻马店西"",""漯河西"",""郑州"",""洛阳龙门"",""渑池南"",""华山北"",""渭南北"",""西安北"",""杨陵南"",""岐山"",""宝鸡南"",""天水南"",""通渭"",""兰州西""]",2020-01-20,7号车厢,https://weibo.com/1789250890/ItslS0U5N?refer_flag=1001030103_&type=comment#_rnd1581318999269,2020-02-18 22:21
1548,火车,C5952,"[""贵阳北"",""毕节""]","[""贵阳北"",""白云北"",""毕节""]",2020-01-20,5号车厢,https://mp.weixin.qq.com/s/79gc1PkCXqvz4Fd73oNjeA,2020-02-18 22:21
1549,火车,G1738,"[""武汉"",""南京南""]","[""武汉"",""南京南""]",2020-01-20,,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-18 22:21
1550,火车,K1628,"[""汉口"",""西平""]","[""南宁"",""来宾"",""柳州"",""桂林北"",""全州南"",""东安东"",""永州"",""祁阳"",""衡阳"",""长沙"",""岳阳"",""信阳"",""驻马店"",""西平"",""漯河"",""临颍"",""许昌"",""长葛"",""郑州""]",2020-01-20,11号车厢,https://mp.weixin.qq.com/s/arSpzLD1RoWv7tYFwJxhqw,2020-02-18 22:21
1551,火车,K295,"[""哈尔滨"",""齐齐哈尔""]","[""济南"",""晏城"",""禹城"",""平原"",""德州"",""吴桥"",""东光"",""沧州"",""静海"",""天津"",""唐山"",""锦州"",""沟帮子"",""大虎山"",""新民"",""沈阳北"",""昌图"",""四平"",""公主岭"",""长春"",""德惠"",""扶余"",""双城堡"",""哈尔滨西"",""哈尔滨"",""大庆"",""齐齐哈尔""]",2020-01-20,14、12号车厢,https://weibo.com/3950759014/Itwoi55VY?refer_flag=1001030103_&type=comment#_rnd1581325433211,2020-02-18 22:21
1552,公交,太原826路,"[""太原南站"",""""]","[""太原南站"",""""]",2020-01-20,16:30,http://wjw.shanxi.gov.cn/wjywl02/24840.hrh,2020-02-18 22:21
1553,公交,驻马店16路,"[""驻马店西站"",""驿城区天中第一城""]","[""驻马店西站"",""驿城区天中第一城""]",2020-01-20,,http://zhumadian.mofcom.gov.cn/article/gonggao/202002/20200202933901.shtml,2020-02-18 22:21
1554,火车,K1198,"[""汉口"",""西平""]","[""襄阳"",""枣阳"",""随州"",""安陆"",""云梦"",""汉口"",""孝感"",""花园"",""广水"",""信阳"",""确山"",""驻马店"",""西平"",""漯河"",""周口"",""项城"",""沈丘"",""阜阳"",""涡阳"",""淮北"",""萧县"",""徐州"",""枣庄西"",""兖州"",""泰山"",""大明湖"",""淄博"",""潍坊"",""青岛北""]",2020-01-20,4号车厢,https://mp.weixin.qq.com/s/sFU9ERCbQJLPt7IBWjEU0w,2020-02-18 22:21
1555,火车,G1716,"[""上海"",""驻马店西""]","[""上海虹桥"",""昆山南"",""无锡东"",""常州北"",""镇江南"",""南京南"",""合肥南"",""六安"",""金寨"",""麻城北"",""信阳东"",""驻马店西""]",2020-01-20,,https://mp.weixin.qq.com/s/sFU9ERCbQJLPt7IBWjEU0w,2020-02-18 22:21
1556,火车,K158,"[""武汉"",""驻马店""]","[""湛江"",""遂溪"",""廉江"",""陆川"",""玉林"",""兴业"",""贵港"",""来宾"",""柳州"",""桂林北"",""全州南"",""东安东"",""永州"",""祁阳"",""祁东"",""衡阳"",""株洲"",""长沙"",""岳阳"",""信阳"",""确山"",""驻马店"",""漯河"",""许昌"",""郑州"",""新乡"",""鹤壁"",""邯郸"",""邢台"",""石家庄"",""保定"",""北京""]",2020-01-20,6号车厢,http://zhumadian.mofcom.gov.cn/article/gonggao/202002/20200202933901.shtml,2020-02-18 22:21
1557,火车,G1274,"[""武汉"",""驻马店西""]","[""济南西"",""德州东"",""天津西"",""唐山"",""秦皇岛"",""锦州南"",""沈阳"",""沈阳南""]",2020-01-20,5号车厢,http://zhumadian.mofcom.gov.cn/article/gonggao/202002/20200202933901.shtml,2020-02-18 22:21
1558,火车,G528,"[""武汉"",""驻马店西""]","[""武汉"",""信阳东"",""驻马店西"",""郑州东"",""安阳东"",""邯郸东"",""石家庄"",""正定机场"",""北京西""]",2020-01-20,14号车厢,http://zhumadian.mofcom.gov.cn/article/gonggao/202002/20200202933901.shtml,2020-02-18 22:21
1559,火车,D3710,"[""广州南"",""北海""]","[""广州南"",""肇庆东"",""梧州南"",""藤县"",""平南南"",""贵港"",""南宁东"",""钦州东"",""北海""]",2020-01-20,4号车厢,http://www.dxzf.gov.cn/dxyw/2013wmbss/202002/t20200213_71131.html,2020-02-18 22:21
1560,航班,MU2438,"[""武汉"",""太原""]","[""武汉"",""太原""]",2020-01-20,33A,https://weibo.com/3268152967/IsXTpa7EY?type=comment#_rnd1581218188257,2020-02-18 22:21
1561,航班,MU2605,"[""武汉"",""缅甸曼德勒""]","[""武汉"",""缅甸曼德勒""]",2020-01-20,,https://weibo.com/1761616742/ItIvj6GgF?from=page_1001061761616742_profile&wvr=6&mod=weibotime&type=comment#_rnd1581674698737,2020-02-18 22:21
1562,航班,MF825,"[""长乐机场"",""巴黎""]","[""长乐机场"",""巴黎""]",2020-01-20,,http://www.taihainet.com/news/fujian/gcdt/2020-02-06/2352840.html,2020-02-18 22:21
1563,航班,AF1004,"[""巴黎"",""罗马""]","[""巴黎"",""罗马""]",2020-01-20,,http://www.taihainet.com/news/fujian/gcdt/2020-02-06/2352840.html,2020-02-18 22:21
1564,航班,HU7398,"[""武汉"",""海口""]","[""武汉"",""海口""]",2020-01-20,,http://www.haikou.gov.cn/pub/root9/mlqzf/MLQ31/202002/t20200206_1488094.htm,2020-02-18 22:21
1565,航班,MU2539,"[""武汉"",""重庆""]","[""武汉"",""重庆""]",2020-01-20,35A,https://weibo.com/2010395287/IslHEpYA0?refer_flag=1001030103_&type=comment#_rnd1580634936881,2020-02-18 22:21
1566,火车,G1278,"[""武汉"",""哈尔滨""]","[""郑州东"",""新乡东"",""邯郸东"",""石家庄"",""保定东"",""白洋淀"",""白沟"",""天津西"",""唐山"",""秦皇岛"",""山海关"",""葫芦岛北"",""沈阳北"",""铁岭西"",""长春西"",""德惠西"",""双城北"",""哈尔滨西""]",2020-01-20,,https://m.weibo.cn/status/4471992654715162?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-18 22:21
1567,火车,G1525,"[""武汉"",""昆明""]","[""武汉"",""长沙南"",""怀化南"",""贵阳北"",""曲靖北"",""昆明南""]",2020-01-20,,https://m.weibo.cn/status/4471934084984210?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,2020-02-18 22:21
1568,火车,K422,"[""鄂州"",""蓬安""]","[""宁波"",""余姚"",""上虞"",""绍兴"",""义乌"",""金华"",""衢州"",""婺源"",""景德镇北"",""鄱阳"",""湖口"",""九江"",""安康"",""万源"",""宣汉"",""达州"",""土溪"",""营山"",""蓬安"",""南充"",""蓬溪"",""遂宁"",""成都""]",2020-01-20,18号车厢,https://weibo.com/2010395287/IslHEpYA0?refer_flag=1001030103_&type=comment#_rnd1580634936881,2020-02-18 22:21
1569,火车,D5663,"[""合肥"",""安庆""]","[""合肥南"",""巢湖东"",""铜陵北"",""铜陵"",""池州"",""安庆""]",2020-01-20,,http://www.wangjiang.gov.cn/public/19635638/33257886.html,2020-02-18 22:21
1570,火车,C5632,"[""黄冈"",""武汉""]","[""黄冈东"",""黄冈西"",""武汉""]",2020-01-20,1号车厢,https://new.qq.com/omn/20200210/20200210A06L8P00.html,2020-02-18 22:21
1571,火车,G767,"[""武汉"",""岳阳""]","[""大连北"",""鲅鱼圈"",""营口东"",""辽阳"",""沈阳南"",""沈阳北"",""昌图西"",""四平东"",""长春西"",""哈尔滨"",""哈尔滨北"",""肇东"",""大庆西"",""齐齐哈尔""]",2020-01-20,4号车厢,http://yy.voc.com.cn/wx/view.php?topic=32&cid=489&tid=22763,2020-02-18 22:21
1572,火车,G586,"[""石家庄"",""保定东""]","[""武汉"",""郑州东"",""石家庄"",""保定东"",""北京西""]",2020-01-20,10号车厢,https://mp.weixin.qq.com/s/expaFK4CAFILrLrJOM-4VQ,2020-02-18 22:21
1573,火车,K1585,"[""武汉"",""信阳""]","[""武昌"",""鄂州"",""黄石"",""阳新"",""庐山"",""南昌"",""鹰潭"",""上饶"",""金华"",""金华南"",""武义"",""永康"",""丽水"",""青田"",""温州""]",2020-01-20,,https://baijiahao.baidu.com/s?id=1658065786179026875&wfr=spider&for=pc,2020-02-18 22:21
1574,火车,D3286,"[""武汉"",""三明北""]","[""汉口"",""武汉"",""葛店南"",""鄂州"",""黄石北"",""阳新"",""瑞昌西"",""庐山"",""德安"",""永修"",""南昌西"",""抚州"",""南城"",""泰宁"",""三明北"",""莆田"",""泉州"",""厦门北"",""漳州"",""漳浦"",""云霄"",""诏安"",""饶平"",""潮汕"",""揭阳"",""丰顺东"",""梅州西""]",2020-01-20,,https://baijiahao.baidu.com/s?id=1658319143594838986&wfr=spider&for=pc,2020-02-18 22:21
1575,火车,C9641,"[""三明北站"",""永安南站""]","[""建宁县北"",""泰宁"",""将乐"",""三明北"",""永安南"",""双洋"",""漳平西"",""龙岩"",""厦门""]",2020-01-20,,https://baijiahao.baidu.com/s?id=1658319143594838986&wfr=spider&for=pc,2020-02-18 22:21
1576,火车,G6867,"[""汉口"",""孝感""]","[""汉口"",""孝感""]",2020-01-20,2号车厢,https://baijiahao.baidu.com/s?id=1657700163865658577&wfr=spider&for=pc,2020-02-18 22:21
1577,火车,D2268,"[""泰州"",""汉口""]","[""南通"",""海安"",""泰州"",""扬州"",""合肥南"",""六安"",""金寨"",""丰都"",""涪陵北"",""重庆北""]",2020-01-20,7号车厢,https://baijiahao.baidu.com/s?id=1657700163865658577&wfr=spider&for=pc,2020-02-18 22:21
1578,汽车,辽B00T89,"[""大连文园酒店"",""麦阿密KTV""]","[""大连文园酒店"",""麦阿密KTV""]",2020-01-20,22:00,https://mp.weixin.qq.com/s/LarMiXy5Aq3DnyODDoUrlA,2020-02-18 22:21
1579,汽车,黑KT2691,"[""桃山区桃南客运站"",""鸿福家园小区""]","[""桃山区桃南客运站"",""鸿福家园小区""]",2020-01-20,,http://www.hljbeilin.gov.cn/news/ShowArticle.asp?ArticleID=13220,2020-02-18 22:21
1580,汽车,晋FT0477,"[""应县火车站"",""吉利酒店""]","[""应县火车站"",""吉利酒店""]",2020-01-20,12:50,https://weibo.com/3268152967/IsXTpa7EY?sudaref=www.baidu.com&display=0&retcode=6102&type=comment#_rnd1581325163390,2020-02-18 22:21
1581,汽车,黑LX8053,"["""",""万宝加气站""]","["""",""万宝加气站""]",2020-01-20,,http://kuaibao.qq.com/s/CEG2020020700676800?refer=spider,2020-02-18 22:21
1582,汽车,黑KT2667,"[""万宝加气站"",""桃南客运站""]","[""万宝加气站"",""桃南客运站""]",2020-01-20,,http://kuaibao.qq.com/s/CEG2020020700676800?refer=spider,2020-02-18 22:21
1583,汽车,苏CE9333,"[""万福街东口"",""徐医附院""]","[""万福街东口"",""徐医附院""]",2020-01-20,18:30,https://www.thepaper.cn/newsDetail_forward_5647780,2020-02-18 22:21
1584,汽车,苏HD00536,"[""浅深浴场"",""镇淮楼附近园外苑""]","[""浅深浴场"",""镇淮楼附近园外苑""]",2020-01-20,,https://view.inews.qq.com/a/20200203A0AB4A00?uid=news_news_antip&app=newslite,2020-02-18 22:21
1585,汽车,苏H16M83,"[""总工会宿舍"",""亿源国际小区""]","[""总工会宿舍"",""亿源国际小区""]",2020-01-20,19:00,https://view.inews.qq.com/a/20200203A0AB4A00?uid=news_news_antip&app=newslite,2020-02-18 22:21
1586,汽车,苏H2U73,"[""布丁酒店"",""如意里西门""]","[""布丁酒店"",""如意里西门""]",2020-01-20,21:00,https://view.inews.qq.com/a/20200203A0AB4A00?uid=news_news_antip&app=newslite,2020-02-18 22:21
1587,汽车,苏H1668K,"[""如意里"",""河下布丁酒店""]","[""如意里"",""河下布丁酒店""]",2020-01-20,22:00,https://view.inews.qq.com/a/20200203A0AB4A00?uid=news_news_antip&app=newslite,2020-02-18 22:21
